file,label,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,rms_mean,rms_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std
1016.wav,scream,-128.455322265625,71.6065673828125,-0.3978174328804016,-15.383172988891602,-32.60527420043945,-23.06089973449707,-9.521783828735352,-1.899156928062439,-23.849048614501953,-10.914148330688477,-13.652623176574707,-2.1707284450531006,-18.292247772216797,59.824867248535156,23.02053451538086,10.70357894897461,7.957852363586426,11.353263854980469,10.515615463256836,6.481158256530762,6.44384765625,9.350687980651855,8.58226203918457,5.841144561767578,11.358757019042969,6.697669506072998,0.4510376453399658,0.11204441636800766,0.06629638671875,0.024144381505541636,1388.1167683972772,229.95576920970896,2833.0078125,726.985947463951
1017.wav,scream,-38.95843505859375,86.39510345458984,-93.14372253417969,-13.749711036682129,-43.30270767211914,18.344579696655273,16.94192123413086,-6.239718437194824,-13.609501838684082,11.921277046203613,-16.13735008239746,-2.3496062755584717,-7.467319011688232,70.70536804199219,25.543407440185547,15.500024795532227,11.751367568969727,12.344266891479492,17.155590057373047,9.439589500427246,14.40096664428711,9.08655071258545,12.533021926879883,10.876690864562988,7.713912487030029,10.049885749816895,0.2771036922931671,0.10898900777101517,0.14111328125,0.025604354569784958,1756.946510303206,254.25182544517781,2925.5022321428573,411.2230076499699
1018.wav,scream,-132.32325744628906,101.46562194824219,-20.18987274169922,-0.3883054852485657,-47.605960845947266,-30.43126106262207,-9.961553573608398,-1.3626365661621094,-14.376309394836426,3.2440762519836426,-5.164985179901123,-13.733489990234375,-6.980971813201904,68.0255355834961,27.53014373779297,14.67966365814209,20.649967193603516,23.96140480041504,12.333009719848633,15.909223556518555,6.776653289794922,9.150068283081055,10.425209999084473,5.657850742340088,9.172679901123047,10.725253105163574,0.33562973141670227,0.1504695862531662,0.08060886548913043,0.024834571936581062,1211.0606156039291,162.5575572609362,2336.2771739130435,308.38388279297243
1019.wav,scream,-40.160545349121094,104.19134521484375,-44.25792694091797,-23.183565139770508,-40.363365173339844,8.939332962036133,-5.497354507446289,-7.2433013916015625,-15.469776153564453,4.892671585083008,6.122696399688721,-12.752710342407227,-12.452827453613281,50.43748092651367,20.76091194152832,8.71273136138916,15.204777717590332,11.706762313842773,5.190247535705566,3.9724907875061035,4.065117359161377,6.201052665710449,6.1673479080200195,5.9443769454956055,5.966466903686523,6.132753849029541,0.3435320258140564,0.08407242596149445,0.1017303466796875,0.01837780995803525,1382.1225228353437,150.0738465880271,2448.974609375,398.5427268705941
102.wav,scream,-76.03312683105469,39.177886962890625,-115.48213958740234,6.026971817016602,-34.235286712646484,20.287172317504883,36.03147506713867,-0.6318056583404541,-16.67724609375,25.993511199951172,-25.56608772277832,0.5753474235534668,1.7415624856948853,47.002403259277344,17.11136817932129,10.062702178955078,11.142650604248047,7.24301290512085,5.818418979644775,7.826189041137695,9.069929122924805,8.222665786743164,4.797609329223633,6.422348976135254,5.20721960067749,5.891054630279541,0.17495505511760712,0.04544271528720856,0.26036352040816324,0.04663536062213571,2236.0245647214515,177.37028984149185,3145.8864795918366,85.68184018867085
1020.wav,scream,-86.80621337890625,53.54404830932617,-57.649658203125,-21.304731369018555,-54.16275405883789,-4.150056838989258,-1.8505252599716187,-20.186391830444336,-4.333966255187988,18.041749954223633,-7.92582893371582,6.825615882873535,-15.436043739318848,49.605613708496094,21.329748153686523,6.917733192443848,12.272809028625488,6.842226028442383,8.933119773864746,6.725878715515137,4.7001824378967285,5.924007892608643,5.357041358947754,7.395800590515137,10.421191215515137,6.628391742706299,0.451404869556427,0.08796544373035431,0.09357421875,0.013455939836909618,1639.9777900148185,131.7789187299384,3206.25,154.67960838455727
1021.wav,scream,-29.611839294433594,60.60892868041992,-129.307861328125,6.857512474060059,-21.28400421142578,25.8884220123291,-0.03758612647652626,-10.596967697143555,-23.45191192626953,5.993574142456055,-4.011696815490723,-5.477859020233154,-3.7941927909851074,52.31527328491211,19.013429641723633,18.70209312438965,13.863362312316895,13.972742080688477,11.768699645996094,11.827773094177246,5.862199306488037,6.222209453582764,6.47015905380249,5.327319622039795,4.313734531402588,8.624266624450684,0.31137120723724365,0.0818735808134079,0.1626864346590909,0.028810337803087768,1865.505722086234,133.2803042496147,2895.596590909091,183.83228360900276
1022.wav,scream,-102.24409484863281,44.30533981323242,-76.85069274902344,-2.140692949295044,-36.99223327636719,-28.873563766479492,-10.367035865783691,-3.6405420303344727,12.801165580749512,20.999122619628906,-18.873899459838867,-13.707015037536621,-17.7187442779541,60.57941436767578,28.919492721557617,11.340902328491211,8.430419921875,3.783991813659668,4.778682231903076,4.950847625732422,5.1717610359191895,8.795990943908691,7.029510021209717,6.244035720825195,9.193140983581543,4.770123481750488,0.3211830258369446,0.0832553431391716,0.11765950520833333,0.02135767093841337,1762.4295269780794,133.99568138340547,3051.3020833333335,255.15265655427027
1023.wav,scream,-120.34791564941406,103.63067626953125,-61.3257942199707,-40.916725158691406,8.088432312011719,14.09162425994873,-6.358592510223389,-7.785485744476318,-15.572052001953125,11.246986389160156,-10.730581283569336,-2.369797945022583,38.283695220947266,38.007633209228516,23.03186798095703,23.332164764404297,17.47182273864746,10.211836814880371,12.235837936401367,11.183070182800293,7.944707870483398,15.701964378356934,7.364022731781006,14.63947868347168,14.721678733825684,18.114124298095703,0.38198721408843994,0.17258276045322418,0.1226806640625,0.026007050713623487,1358.935217753934,94.5107041726458,1785.15625,359.336784652904
1024.wav,scream,-171.32754516601562,144.4798583984375,-23.233238220214844,16.03466796875,1.358721375465393,18.2323055267334,11.499751091003418,-18.315990447998047,10.694395065307617,11.141430854797363,-1.2341949939727783,8.706771850585938,-2.516544818878174,55.764041900634766,27.78496551513672,25.751310348510742,24.011920928955078,12.08888053894043,14.74586296081543,7.021572113037109,26.853023529052734,8.841245651245117,12.322710990905762,11.421072959899902,5.427164554595947,9.412134170532227,0.18274140357971191,0.14146502315998077,0.05225830078125,0.024720124405413605,906.5620253341833,276.2835069971219,1616.015625,420.5184715468625
1025.wav,scream,-140.75599670410156,140.11964416503906,-35.86096954345703,-5.338013172149658,4.111266613006592,1.641221046447754,10.967874526977539,-30.746166229248047,14.460921287536621,15.940373420715332,-8.679679870605469,2.376734733581543,-6.911554336547852,55.89583206176758,29.634929656982422,20.250045776367188,23.121173858642578,12.465784072875977,13.216190338134766,10.735798835754395,16.00848960876465,8.590470314025879,12.476566314697266,8.891091346740723,7.2711687088012695,8.25665283203125,0.28445756435394287,0.1601288914680481,0.078583984375,0.024505378055018553,1054.9444082324783,220.18799482016016,1598.75,226.06497095691319
1026.wav,scream,-161.37979125976562,144.40316772460938,-17.980863571166992,12.426578521728516,-3.0746662616729736,5.534249305725098,9.557451248168945,-17.05474281311035,-0.059358783066272736,11.81212043762207,5.652162551879883,15.653865814208984,0.05336640775203705,59.65670394897461,25.56032943725586,11.725854873657227,20.530519485473633,12.077817916870117,17.490610122680664,9.457489013671875,19.53973960876465,7.3171281814575195,16.181896209716797,6.445526599884033,5.562032222747803,10.454791069030762,0.21283358335494995,0.17634446918964386,0.05531529017857143,0.02060485951107509,928.5535767470515,196.93713433721462,1613.8392857142858,290.49176093246234
1027.wav,scream,-86.34957885742188,98.9407958984375,-79.15691375732422,-31.875347137451172,4.999805927276611,15.078857421875,-10.801979064941406,12.554157257080078,-13.9844331741333,17.70477294921875,8.782909393310547,19.24676513671875,21.114412307739258,47.71619415283203,19.681711196899414,17.26306915283203,12.181442260742188,6.885550022125244,13.53319263458252,8.009328842163086,7.955747604370117,13.08223819732666,14.427567481994629,13.687566757202148,11.648519515991211,10.371288299560547,0.3759021759033203,0.16519172489643097,0.13401100852272727,0.025796162844196467,1431.330747800954,88.3480161005181,1865.7670454545455,188.45395882235036
1028.wav,scream,-120.95718383789062,123.40106201171875,-34.02580642700195,-6.1477952003479,-13.539974212646484,-6.105144500732422,-13.176556587219238,-26.869108200073242,-4.663432598114014,-5.066878795623779,-25.877519607543945,16.869503021240234,17.2618408203125,56.422935485839844,38.0439567565918,15.289658546447754,13.994843482971191,10.368257522583008,8.025874137878418,10.430866241455078,11.057579040527344,4.631930351257324,6.355066299438477,15.733359336853027,16.84446907043457,17.25128746032715,0.34715762734413147,0.18909065425395966,0.0670166015625,0.014531495287065786,1117.9100037661842,150.5763747598472,1882.8125,393.05235401253054
1029.wav,scream,-81.60592651367188,63.188018798828125,-93.57208251953125,-28.838802337646484,10.693364143371582,11.074234008789062,-5.17267370223999,7.888450622558594,-11.969099998474121,38.20244598388672,10.137089729309082,20.195844650268555,-2.675748825073242,37.01272201538086,18.313114166259766,16.294797897338867,9.287166595458984,8.832892417907715,8.326859474182129,8.651915550231934,9.68850040435791,6.853313446044922,12.881101608276367,7.260548114776611,11.612462997436523,12.673975944519043,0.43322837352752686,0.11913206428289413,0.1580028044871795,0.023078640713578305,1677.7596075135255,113.69604205552551,2396.033653846154,287.4045806837943
103.wav,scream,-55.438297271728516,44.62327194213867,-93.93836975097656,-7.271699905395508,-23.986427307128906,26.103673934936523,11.5829439163208,-5.4068522453308105,-20.675142288208008,19.65937614440918,-21.123958587646484,0.7057222723960876,-4.8993330001831055,86.71923065185547,14.78003215789795,16.397197723388672,13.937704086303711,11.062641143798828,11.8554105758667,8.55435848236084,6.198135852813721,5.567480564117432,5.4915452003479,6.517259120941162,7.079869270324707,6.528140068054199,0.19439657032489777,0.06305119395256042,0.18822454637096775,0.03607931972209359,2146.305947085583,158.22599230799614,3530.4939516129034,362.355903074106
1030.wav,scream,-165.81126403808594,132.85821533203125,-60.09666442871094,-4.9478759765625,7.251190662384033,-17.386585235595703,23.373844146728516,-26.050308227539062,15.144255638122559,22.996929168701172,-26.080869674682617,-4.523947715759277,14.092854499816895,36.425907135009766,17.811731338500977,21.41592025756836,9.470722198486328,7.116666316986084,13.845446586608887,11.436683654785156,10.05200481414795,4.60218620300293,10.535103797912598,8.352459907531738,5.571586608886719,6.39248514175415,0.37999024987220764,0.12791255116462708,0.11006257971938775,0.037159679288094605,1141.8480080059742,116.21062404155823,1747.767857142857,176.46638728618188
1031.wav,scream,-166.17359924316406,171.3041534423828,-71.13947296142578,0.05572446063160896,6.5621418952941895,-7.14579439163208,2.2116432189941406,-14.243038177490234,-4.818233489990234,6.57470703125,-0.6633934378623962,10.678595542907715,-10.073355674743652,78.36624145507812,25.291217803955078,50.624691009521484,36.06173324584961,9.906400680541992,35.14937973022461,13.508383750915527,16.873498916625977,10.458504676818848,4.397980213165283,12.862462043762207,7.074557781219482,15.143013954162598,0.1759665608406067,0.13435564935207367,0.08565266927083333,0.043535350085858036,1022.4542382525065,169.65216385117353,1756.7274305555557,194.33917874685517
1032.wav,scream,-170.5512237548828,139.32899475097656,-50.74727249145508,19.604835510253906,0.0076006255112588406,-7.135008335113525,-6.394820690155029,-14.30523681640625,1.3591079711914062,16.639997482299805,20.00057029724121,27.0164852142334,25.12091064453125,44.69588851928711,20.646469116210938,23.025737762451172,16.402273178100586,7.763815879821777,15.191073417663574,12.4994535446167,6.617762565612793,7.0533061027526855,18.953556060791016,16.657360076904297,13.624629974365234,14.862687110900879,0.4015029966831207,0.20689959824085236,0.06825764973958333,0.010839751341524205,1003.9075491953175,67.29523092305479,1788.0859375,195.9016180366602
1033.wav,scream,-146.09271240234375,123.17523193359375,-47.34273910522461,-19.733293533325195,-8.335147857666016,-9.94322681427002,5.125237941741943,2.8217389583587646,-11.51311206817627,20.521583557128906,-16.235774993896484,-8.042698860168457,-15.297969818115234,88.75448608398438,42.88593673706055,42.04054260253906,44.86028289794922,27.72173309326172,12.214816093444824,7.680082321166992,14.79016399383545,14.803897857666016,8.493674278259277,11.7361478805542,4.189215183258057,17.10439109802246,0.2960994243621826,0.15588782727718353,0.09038628472222222,0.04301995887582598,1045.0481691755783,330.23675395660007,1564.8148148148148,558.7614267519651
1034.wav,scream,-89.64981842041016,148.53125,-55.38541793823242,-32.94362258911133,6.550825595855713,-2.8806300163269043,-7.929209232330322,18.962932586669922,-18.63408851623535,18.736738204956055,-0.32578912377357483,-23.158447265625,-7.3058013916015625,70.02135467529297,17.748823165893555,22.229978561401367,10.200225830078125,9.787097930908203,8.800546646118164,9.338809967041016,6.386039733886719,10.361498832702637,3.414984703063965,7.9688215255737305,5.925542831420898,5.4240851402282715,0.3215661346912384,0.11880602687597275,0.09245749080882353,0.022680243534124726,1114.0953132052261,136.9736750683837,1631.4338235294117,119.36504129731632
1035.wav,scream,-104.35720825195312,109.35084533691406,-68.16241455078125,-21.933834075927734,-30.03227424621582,18.567533493041992,-12.854059219360352,-15.928539276123047,13.966440200805664,-0.036608271300792694,-25.40932846069336,-11.596339225769043,-9.842450141906738,81.1122055053711,40.06747817993164,21.244670867919922,10.844148635864258,14.445123672485352,8.869287490844727,8.580168724060059,6.705626010894775,7.662127494812012,4.30086088180542,6.987734317779541,5.552863121032715,6.758653163909912,0.33784568309783936,0.1392439901828766,0.103515625,0.021941287407819116,1257.2635915472977,165.93089115642078,1912.7604166666667,359.84881582047177
1036.wav,scream,-127.1255111694336,97.61738586425781,-58.707298278808594,-40.918514251708984,-23.619678497314453,6.93112850189209,-10.007725715637207,-18.71796417236328,20.566072463989258,2.1030325889587402,-23.614402770996094,-9.894983291625977,-12.014345169067383,90.25283813476562,42.24104690551758,21.973712921142578,12.44421100616455,15.696075439453125,8.328742027282715,7.004428386688232,11.478853225708008,5.969563961029053,4.60539436340332,7.708845615386963,4.241486072540283,5.297226428985596,0.32147216796875,0.13162706792354584,0.102734375,0.025491087309617893,1285.6827178898793,150.16648014938966,1800.0,274.0996447177103
1037.wav,scream,-161.57472229003906,91.85830688476562,-26.68993377685547,-46.18134307861328,-18.503520965576172,2.85746169090271,-12.863730430603027,-19.796588897705078,20.039579391479492,2.0795774459838867,-23.60900115966797,-7.149709701538086,-19.416597366333008,67.38079071044922,43.07905197143555,16.7010440826416,11.203518867492676,14.89299488067627,8.254509925842285,6.4266228675842285,12.267057418823242,6.8898444175720215,5.685603141784668,7.851378440856934,5.273199558258057,9.366778373718262,0.37816622853279114,0.15311729907989502,0.091552734375,0.026069060280662065,1249.2333118425502,186.71562285006476,1697.4431818181818,194.63207925348567
1038.wav,scream,-100.22872161865234,107.14642333984375,-72.38094329833984,-44.46474838256836,-16.385839462280273,-1.749244213104248,-9.857954025268555,-22.050310134887695,18.464736938476562,0.9477715492248535,-24.55035400390625,-2.215608835220337,-15.254432678222656,93.39888763427734,39.11366271972656,24.897493362426758,10.299125671386719,8.483798027038574,7.827113151550293,4.847326755523682,10.268600463867188,3.239248275756836,3.6969215869903564,5.154995918273926,4.559591770172119,4.553436756134033,0.32178905606269836,0.11794029921293259,0.10612936580882353,0.033444672613296214,1259.1364957409169,181.62404114393,1735.7536764705883,232.99587031514108
1039.wav,scream,-93.32484436035156,112.53935241699219,-63.25963592529297,-45.85995864868164,-12.73425579071045,-0.5896247029304504,-9.774557113647461,-21.178081512451172,10.99683666229248,7.245742321014404,-27.951993942260742,-0.6681399941444397,-9.338788032531738,92.22303771972656,48.82484817504883,20.708826065063477,12.652121543884277,9.183228492736816,8.527763366699219,6.024361610412598,7.63914155960083,5.036040306091309,4.056051731109619,7.339040756225586,4.710115432739258,3.43056058883667,0.29069623351097107,0.11493214964866638,0.10518973214285714,0.033075533990178464,1292.4273263496575,245.26938363990433,1904.575892857143,487.24826958719996
